tid,start_time,end_time,function,container_id,duration,cold_start_latency,cpu,inputs,p90_cpu,p95_cpu,p99_cpu,max_cpu,max_mem,invoker_ip
#tid_2502eac43c29c8fbdbc74f661dac6e9a,2023-09-20T22:13:57.827Z,2023-09-20T22:13:59.583Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,1756,0,9,"[""5000"", ""50""]",23.29941693346756,23.304340816012186,23.319368578647396,23.3231255193062,12.3359375,129.114.108.158
#tid_a8b949dca3b92fd980de62abdb545cd8,2023-09-20T22:14:28.815Z,2023-09-20T22:14:30.554Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,1739,0,20,"[""5000"", ""50""]",26.54172207579503,26.56861008220733,26.603407216653103,26.61210650026455,11.4296875,129.114.108.158
#tid_34ab0e354a71b7885f61991b6773f1cf,2023-09-20T22:14:50.248Z,2023-09-20T22:14:52.000Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,1752,0,28,"[""5000"", ""50""]",23.370826761493458,23.375494013344,23.39031488218711,23.394020099397885,11.26953125,129.114.108.158
#tid_2e593b452350eed555e432ccf0b4791a,2023-09-20T22:14:55.339Z,2023-09-20T22:14:57.151Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,1811,0,30,"[""5000"", ""50""]",27.67651986111183,27.676574495707584,27.67663385128575,27.67664869018029,11.71875,129.114.108.158
#tid_937379ab702de390aeee296f0cd5f3fd,2023-09-20T22:15:00.559Z,2023-09-20T22:15:02.315Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,1755,0,32,"[""5000"", ""50""]",25.479912112151116,25.495397254841095,25.495596404002168,25.495646191292437,11.390625,129.114.108.158
#tid_3e0e1ec2c8ed839a9729ce8a9deefc37,2023-09-20T22:15:33.482Z,2023-09-20T22:15:36.099Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,2616,0,9,"[""5000"", ""75""]",23.359403578238663,23.388702290321678,23.412550830611686,23.418515839175804,12.46484375,129.114.108.158
#tid_2c787cd0050ecbd056c825e523cdeeb2,2023-09-20T22:16:14.306Z,2023-09-20T22:16:16.924Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,2617,0,20,"[""5000"", ""75""]",26.557795181396582,26.578126391520705,26.58501784676711,26.58505725647332,11.54296875,129.114.108.158
#tid_9c9f49015404521bb4792e96449c671a,2023-09-20T22:16:42.814Z,2023-09-20T22:16:45.435Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,2621,0,28,"[""5000"", ""75""]",23.381837285409226,23.394200283446963,23.394690728232103,23.394702819234148,11.26171875,129.114.108.158
#tid_1d5fd86380101e62fa07fea12199e9f0,2023-09-20T22:16:49.591Z,2023-09-20T22:16:52.295Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,2703,0,30,"[""5000"", ""75""]",27.648325080474713,27.66725831643809,27.676278782299455,27.676603981889734,11.72265625,129.114.108.158
#tid_6ac24188c17b33be0afb7c11fbeb7ccb,2023-09-20T22:16:56.473Z,2023-09-20T22:16:59.083Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,2610,0,32,"[""5000"", ""75""]",25.469486466977614,25.469562483303907,25.689606422351176,25.759090780331746,11.5,129.114.108.158
#tid_f7b1c7f782a06148a1fe224a43999ae8,2023-09-20T22:17:37.465Z,2023-09-20T22:17:40.948Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,3482,0,9,"[""5000"", ""100""]",23.387478309375275,23.40321436892436,23.45090187866467,23.4667253333336,12.453125,129.114.108.158
#tid_516f152729cd5a6f46f8588ac3dd66b0,2023-09-20T22:18:27.914Z,2023-09-20T22:18:31.396Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,3481,0,20,"[""5000"", ""100""]",26.558176146232764,26.58490163275143,26.58511561025635,26.585148002894364,11.546875,129.114.108.158
#tid_e7ee80e1a876882310eca11044e69c97,2023-09-20T22:19:03.615Z,2023-09-20T22:19:07.099Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,3484,0,28,"[""5000"", ""100""]",23.36380507859573,23.370955289583453,23.40284195541246,23.4185187665042,11.26171875,129.114.108.158
#tid_15b2b18038eccfd8fb181da6cfe9078a,2023-09-20T22:19:12.136Z,2023-09-20T22:19:15.721Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,3585,0,30,"[""5000"", ""100""]",28.711734843125964,28.74102839423131,28.760613472432446,28.770682624686884,11.72265625,129.114.108.158
#tid_851d5c2998252ae131453dc2611e2ddc,2023-09-20T22:19:20.799Z,2023-09-20T22:19:24.266Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,3466,0,32,"[""5000"", ""100""]",25.46961594976703,25.49539667689623,25.51171053666846,25.519731776030557,11.5234375,129.114.108.158
#tid_5e1ba6532a4070abe69b71ad577cb37c,2023-09-20T22:19:39.580Z,2023-09-20T22:19:40.296Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,716,0,9,"[""10000"", ""10""]",23.3424839046388,23.35682810648238,23.36830346795724,23.371172308325956,12.48828125,129.114.108.158
#tid_a81f60e7d55235a6058f38889170da91,2023-09-20T22:20:00.715Z,2023-09-20T22:20:01.432Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,716,0,20,"[""10000"", ""10""]",26.596163726467843,26.6044416234424,26.61106394102205,26.61271952041696,11.51953125,129.114.108.158
#tid_d770792fcc197fe33d02f27848b3b41e,2023-09-20T22:20:16.248Z,2023-09-20T22:20:16.960Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,711,0,28,"[""10000"", ""10""]",23.356599698723706,23.36376173386208,23.36949136197278,23.370923769000456,11.40625,129.114.108.158
#tid_bb0703c28ef9d8e78ef269b4f2a852a2,2023-09-20T22:20:19.285Z,2023-09-20T22:20:20.033Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,747,0,30,"[""10000"", ""10""]",29.816604619645027,29.89329318657279,29.954644040115006,29.96998175350056,11.8671875,129.114.108.158
#tid_81ef9757131432f88127fc19b897c1e4,2023-09-20T22:20:22.183Z,2023-09-20T22:20:22.891Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,707,0,32,"[""10000"", ""10""]",25.46948753552038,25.482496138176657,25.49290302030168,25.495504740832935,11.53125,129.114.108.158
#tid_eea6ab6ef9feba8e598882844f497882,2023-09-20T22:20:46.918Z,2023-09-20T22:20:48.656Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,1738,0,9,"[""10000"", ""25""]",23.356769123553388,23.404462959779664,23.510742569574184,23.537312472022816,12.515625,129.114.108.158
#tid_631e7f089d243a4e6498f1c2a1d16b96,2023-09-20T22:21:17.888Z,2023-09-20T22:21:19.631Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,1743,0,20,"[""10000"", ""25""]",26.530745558612875,26.541635879446243,26.576276253051546,26.58493634645287,11.57421875,129.114.108.158
#tid_64e491f4ddd644db24d31383f043a963,2023-09-20T22:21:40.191Z,2023-09-20T22:21:41.936Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,1745,0,28,"[""10000"", ""25""]",23.37088547686573,23.375670377098626,23.390941500541093,23.394759281401708,11.27734375,129.114.108.158
#tid_98ed240b2f1b5a34e90884a42376c208,2023-09-20T22:21:45.235Z,2023-09-20T22:21:47.016Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,1780,0,30,"[""10000"", ""25""]",30.837656932846507,30.870157366241653,30.971603052492846,30.996964474055645,11.95703125,129.114.108.158
#tid_243997017e94c46a085c3b632bf0e877,2023-09-20T22:21:49.106Z,2023-09-20T22:21:50.838Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,1732,0,32,"[""10000"", ""25""]",25.50588808013108,25.52670259808875,25.543410995546747,25.547588094911244,11.61328125,129.114.108.158
#tid_521e53783e7d742036d48127459887c7,2023-09-20T22:22:17.670Z,2023-09-20T22:22:19.747Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,2076,0,9,"[""10000"", ""30""]",23.369779592953858,23.37012709857214,23.370518199695667,23.37061597497655,12.3984375,129.114.108.158
#tid_4a8722a2456aa4115e5c45c51f56290a,2023-09-20T22:22:52.214Z,2023-09-20T22:22:54.278Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,2064,0,20,"[""10000"", ""30""]",26.560573317543422,26.584969692841025,26.585032381783787,26.585048054019477,11.58203125,129.114.108.158
#tid_0e2c1c40f042519645b763fb2753bee3,2023-09-20T22:23:14.738Z,2023-09-20T22:23:16.825Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,2086,0,28,"[""10000"", ""30""]",23.442660166348738,23.46672172307649,23.543908431402134,23.563205108483544,11.30078125,129.114.108.158
#tid_35b0545fff907cd2dff951177f80d481,2023-09-20T22:23:20.406Z,2023-09-20T22:23:22.555Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,2149,0,30,"[""10000"", ""30""]",30.80555335618532,30.80695536844469,30.832174048187213,30.838478718122843,11.8359375,129.114.108.158
#tid_b432aca2719a5418ab055c4bc3c87d27,2023-09-20T22:23:25.037Z,2023-09-20T22:23:27.101Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,2063,0,32,"[""10000"", ""30""]",25.469414613916186,25.472169201362096,25.511700488090703,25.521583309772854,11.61328125,129.114.108.158
#tid_71dba931cdbab7ba294c989ceed10b2d,2023-09-20T22:24:06.549Z,2023-09-20T22:24:10.004Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,3454,0,9,"[""10000"", ""50""]",23.37106718845989,23.371184409449526,23.419077842463548,23.442653404053885,12.39453125,129.114.108.158
#tid_4d07831452ef8e56cffd4ced81a09ef1,2023-09-20T22:24:55.970Z,2023-09-20T22:24:59.411Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,3441,0,20,"[""10000"", ""50""]",26.557918868397874,26.584741867924997,26.587110323957305,26.588214209437826,11.67578125,129.114.108.158
#tid_090e2d85f559799d4481e10747c101c5,2023-09-20T22:25:32.062Z,2023-09-20T22:25:35.522Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,3459,0,28,"[""10000"", ""50""]",23.387507917240168,23.39468168528765,23.410747085147815,23.418649595572656,11.4296875,129.114.108.158
#tid_894017cc4b4198bbc4bc7f4fdbdc23d6,2023-09-20T22:25:40.622Z,2023-09-20T22:25:44.167Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,3545,0,30,"[""10000"", ""50""]",31.89211921411602,31.901904796724846,31.923846051938686,31.934637324193993,11.9375,129.114.108.158
#tid_6befbf3708f55c317f38c5a9a0ae82a2,2023-09-20T22:25:47.892Z,2023-09-20T22:25:51.306Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,3413,0,32,"[""10000"", ""50""]",25.469431805753278,25.479830326515387,25.49550891815604,25.495558183120227,11.50390625,129.114.108.158
#tid_82926715e801886f1033d47ca1859226,2023-09-20T22:26:42.914Z,2023-09-20T22:26:48.050Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,5136,0,9,"[""10000"", ""75""]",23.372794656989523,23.39268285706688,23.394762007782646,23.394796397966793,12.40625,129.114.108.158
#tid_009edfb53a220f10cca418964c62772e,2023-09-20T22:27:51.810Z,2023-09-20T22:27:56.986Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,5175,0,20,"[""10000"", ""75""]",26.558012356650934,26.583136308108987,26.626657910265447,26.66658025641019,11.69140625,129.114.108.158
#tid_0f48f4b6abc1be6a8114d342440c9f6c,2023-09-20T22:28:41.917Z,2023-09-20T22:28:47.088Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,5171,0,28,"[""10000"", ""75""]",23.39474016074813,23.406223606726538,23.483416306822065,23.54812102237705,11.42578125,129.114.108.158
#tid_81ab8075b5f81c6fe8a4e428b9805079,2023-09-20T22:28:53.879Z,2023-09-20T22:28:59.166Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,5286,0,30,"[""10000"", ""75""]",31.90191597770644,31.91681934002798,31.967371537383734,31.967554949268738,11.984375,129.114.108.158
#tid_f585707bf54e6c7a22085dba91a0d973,2023-09-20T22:29:04.698Z,2023-09-20T22:29:09.803Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,5104,0,32,"[""10000"", ""75""]",25.468699581582285,25.469424481423466,25.48288085101527,25.495604761261596,11.61328125,129.114.108.158
#tid_76390635cb3f7c761173854af1a0207c,2023-09-20T22:30:15.964Z,2023-09-20T22:30:22.776Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,6811,0,9,"[""10000"", ""100""]",23.37084748059456,23.388321133987237,23.45499930806524,23.52502535040815,12.5078125,129.114.108.158
#tid_a1d7a9a83d6156a31113727d8e071f60,2023-09-20T22:31:44.869Z,2023-09-20T22:31:51.722Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,6853,0,20,"[""10000"", ""100""]",26.55792433315756,26.584210681831358,26.612212876928265,26.613193757175992,11.71875,129.114.108.158
#tid_10b28903b6c79a4e7266b0d92f5e0232,2023-09-20T22:32:49.144Z,2023-09-20T22:32:55.985Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,6841,0,28,"[""10000"", ""100""]",23.394717845819137,23.394824269131625,23.426902391639192,23.442989264709713,11.4296875,129.114.108.158
#tid_81b6ae4068982273340f38a3b42c8918,2023-09-20T22:33:04.368Z,2023-09-20T22:33:11.434Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,7066,0,30,"[""10000"", ""100""]",31.83684499791084,31.869253329526803,31.87977921187296,31.90187361574367,11.8671875,129.114.108.158
#tid_d8c48e14d8369ce964e79352716d2cb4,2023-09-20T22:33:18.667Z,2023-09-20T22:33:25.448Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,6781,0,32,"[""10000"", ""100""]",25.469673128201404,25.495456863406734,25.566873011599345,25.57402207416988,11.6328125,129.114.108.158
#tid_b2ffde2136aee68e3cc3e6ce21833a6b,2023-09-20T22:33:55.139Z,2023-09-20T22:33:57.563Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,2423,0,9,"[""35000"", ""10""]",23.36591642048294,23.37083817722411,23.389476627414712,23.39472733866118,12.67578125,129.114.108.158
#tid_2b922b569e32004c30eeadc6b68d12ec,2023-09-20T22:34:33.245Z,2023-09-20T22:34:35.664Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,2418,0,20,"[""35000"", ""10""]",26.49012187932366,26.527034287013713,26.652872431173854,26.687358456970568,11.87890625,129.114.108.158
#tid_2bca6124f262ac7e8c76dc3bb6fa3968,2023-09-20T22:35:01.312Z,2023-09-20T22:35:03.751Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,2439,0,28,"[""35000"", ""10""]",23.309800014839126,23.322303525885523,23.44743502053975,23.484545329081318,11.69921875,129.114.108.158
#tid_33962480cd4624369484bf20c7261fed,2023-09-20T22:35:07.763Z,2023-09-20T22:35:10.208Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,2444,0,30,"[""35000"", ""10""]",32.94910140085957,32.9911691016754,32.99876786560472,32.99916362804013,12.546875,129.114.108.158
#tid_50837c1a7f938522a0b1fdc6670fa506,2023-09-20T22:35:13.054Z,2023-09-20T22:35:15.468Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,2414,0,32,"[""35000"", ""10""]",25.48763844134451,25.517605926131033,25.521567579711405,25.521582818975265,11.78515625,129.114.108.158
#tid_09252debbd60be30bbd0525278d1da61,2023-09-20T22:36:13.889Z,2023-09-20T22:36:19.876Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,5987,0,9,"[""35000"", ""25""]",23.37088189558925,23.394707340707157,23.405342874061127,23.4185719087756,13.4921875,129.114.108.158
#tid_884e6c6d7e4de0e41256e2b273f1cae8,2023-09-20T22:37:31.945Z,2023-09-20T22:37:37.948Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,6002,0,20,"[""35000"", ""25""]",26.557742055323768,26.580790998804858,26.584766665982897,26.584788084693734,12.3828125,129.114.108.158
#tid_5769aeb51c6fd298296b509d0fbaa3c9,2023-09-20T22:38:29.177Z,2023-09-20T22:38:35.205Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,6027,0,28,"[""35000"", ""25""]",23.34655954374717,23.368970233966575,23.38150934261124,23.394779301851663,12.015625,129.114.108.158
#tid_d3d085d9c23be63cf0cf2dcf8bffefaf,2023-09-20T22:38:42.709Z,2023-09-20T22:38:48.716Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,6006,0,30,"[""35000"", ""25""]",32.931550402943316,32.934395751451525,32.9601529026089,32.96534230681988,12.5390625,129.114.108.158
#tid_15705b0153c7340fa5e6f66700283403,2023-09-20T22:38:55.112Z,2023-09-20T22:39:01.057Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,5945,0,32,"[""35000"", ""25""]",25.443390476996658,25.445793374364182,25.491497517307206,25.495416487512813,12.37890625,129.114.108.158
#tid_37fa04c0feacaba3d67bdd14d2b9c809,2023-09-20T22:40:09.476Z,2023-09-20T22:40:16.656Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,7179,0,9,"[""35000"", ""30""]",23.346989411010007,23.370468132280017,23.378022496537742,23.39392877015358,13.09375,129.114.108.158
#tid_8c1b738828370ced555c74c9383d4487,2023-09-20T22:41:40.615Z,2023-09-20T22:41:47.838Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,7221,0,20,"[""35000"", ""30""]",26.53064359017621,26.539677298001536,26.56198685429639,26.584802655246182,12.11328125,129.114.108.158
#tid_9fb572b3275e97144c9f436945d61014,2023-09-20T22:42:46.485Z,2023-09-20T22:42:53.684Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,7198,0,28,"[""35000"", ""30""]",23.3707393457622,23.38228018998482,23.404141761284105,23.425921889871365,11.81640625,129.114.108.158
#tid_bd86ef475012b1cf7b0d015f960c6114,2023-09-20T22:43:02.412Z,2023-09-20T22:43:09.546Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,7134,0,30,"[""35000"", ""30""]",33.959205183182846,33.978318892341086,34.00319406838383,34.02377880975931,12.671875,129.114.108.158
#tid_83eb7cc0a939949ac5cb23d9c4c9e2af,2023-09-20T22:43:17.218Z,2023-09-20T22:43:24.325Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,7107,0,32,"[""35000"", ""30""]",25.485502588648252,25.495755600893588,25.529559411173377,25.547825560482686,12.32421875,129.114.108.158
#tid_5ab5523cf5721af12f420a42b30670ad,2023-09-20T22:45:10.372Z,2023-09-20T22:45:22.287Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,11914,0,9,"[""35000"", ""50""]",23.346957303017653,23.351838925139006,23.39120030560054,23.394793473629576,13.3828125,129.114.108.158
#tid_eb9e19a0e65278737e38a9fee41ae271,2023-09-20T22:47:33.651Z,2023-09-20T22:47:45.554Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,11902,0,20,"[""35000"", ""50""]",26.55574981834457,26.55784261712158,26.58070419909244,26.585043452792107,12.62890625,129.114.108.158
#tid_bb331b45ef0e3ee27aa3d6e11ff6df7a,2023-09-20T22:49:19.153Z,2023-09-20T22:49:31.038Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,11884,0,28,"[""35000"", ""50""]",23.347145726701477,23.368030076097742,23.387173309493665,23.39450014029758,12.24609375,129.114.108.158
#tid_586ef39e774dde1f1ee97cb181b563b2,2023-09-20T22:49:44.537Z,2023-09-20T22:49:56.340Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,11802,0,30,"[""35000"", ""50""]",33.9590141627728,33.993650998015674,34.11253844028876,34.47119002522587,12.62890625,129.114.108.158
#tid_16b59a5e76ce6bbaf3ef81d542e144ff,2023-09-20T22:50:08.823Z,2023-09-20T22:50:20.555Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,11731,0,32,"[""35000"", ""50""]",25.495005521220115,25.49553732224724,25.52178718442574,25.547695198289272,11.9453125,129.114.108.158
#tid_0c779ca9ce12513addea20bf4e908ff8,2023-09-20T22:52:54.810Z,2023-09-20T22:53:12.470Z,encrypt_9,019eb737a4af9e0a0449943be2277585842243195677cca38901677215bda33f,17659,0,9,"[""35000"", ""75""]",23.370703184731703,23.389788944164753,23.400835850502006,23.59571619988739,13.1328125,129.114.108.158
#tid_482faad4404763af45f3c95084af3947,2023-09-20T22:56:23.456Z,2023-09-20T22:56:41.173Z,encrypt_20,e87e1b008907f94af70be0b808f05bb2c09737fb85ae093a0f0617385b6085ea,17717,0,20,"[""35000"", ""75""]",26.557161794853204,26.564892618104555,26.639695254822367,26.74908719463979,12.58203125,129.114.108.158
#tid_90eaf36e37b0d9b415bb61909b04b823,2023-09-20T22:58:56.883Z,2023-09-20T22:59:14.673Z,encrypt_28,262ebab9505f5efed7e8e5d75c08f05453f230f3bbc750ddbede0c9856f1d6f1,17789,0,28,"[""35000"", ""75""]",23.3708114805949,23.379252332636415,23.40124586006644,23.478499988937926,12.46875,129.114.108.158
#tid_c7566882009515e40799ca77b780bf51,2023-09-20T22:59:33.253Z,2023-09-20T22:59:50.937Z,encrypt_30,f698f9e1b2f86cf827bcfabaa8d149536141cb7102c77d0e92450ea7bb8d9ce7,17684,0,30,"[""35000"", ""75""]",33.92470050143921,33.951406270156816,33.99379433009704,34.015330897397845,12.7109375,129.114.108.158
#tid_41d96857733228cfdbcabda675b69310,2023-09-20T23:00:09.226Z,2023-09-20T23:00:26.798Z,encrypt_32,8af38d28831f1086ac5ff47ccfb103d91439536930037ea4e08dc9a7eb8bb4f4,17571,0,32,"[""35000"", ""75""]",25.469385646472233,25.469571446569596,25.49541569406861,25.521408831243907,12.25,129.114.108.158
